sgRNA_target	locus	Gene name	Product	condition	wmean_fitness	sd_fitness	p_fitness_adj	comb_score
fabF	sll1069	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	BG11_Control	-1.5528296977573248	0.7631091064249406	0.39064774381368267	0.6338878775670446
fabF	sll1069	fabF	3-oxoacyl-[acyl-carrier-protein] synthase II	BG11_Lys	-1.9201989177760759	0.3131383658152566	0.3494466145833333	0.8767996218357728
fabF2	slr1332	fabF	beta ketoacyl-acyl carrier protein synthase	BG11_Control	-0.12757611626835988	0.39403949670869043	0.9741107326334599	0.0014533052236258839
fabF2	slr1332	fabF	beta ketoacyl-acyl carrier protein synthase	BG11_Lys	-0.35879762759259437	0.17012383380694193	0.3494466145833333	0.16383387224960697
fabG	slr0886	fabG	3-oxoacyl-[acyl-carrier protein] reductase	BG11_Control	0.11210226455712298	0.22547697631036867	0.8301480335837385	0.00906284665011009
fabG	slr0886	fabG	3-oxoacyl-[acyl-carrier protein] reductase	BG11_Lys	-0.6118715897190622	0.6348576734209	0.8781329755906027	0.03453385749363667
fabG2	slr1994	phaB	PHA-specific acetoacetyl-CoA reductase	BG11_Control	0.11807998773602328	0.12963885697230848	0.9741107326334599	0.0013451284456838647
fabG2	slr1994	phaB	PHA-specific acetoacetyl-CoA reductase	BG11_Lys	0.2793683232171857	0.1420637122142614	0.4446239231278993	0.09833965386560456
fabG3	sll0330	fabG	sepiapterine reductase	BG11_Control	0.1417518303610612	0.2218346263833617	0.7097614513910928	0.021105088652485504
fabG3	sll0330	fabG	sepiapterine reductase	BG11_Lys	0.6347387740131225	0.14773427017694782	0.3494466145833333	0.2898338874515024
fabH	slr1511	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	BG11_Control	0.0913363772388446	0.33460658697510454	0.8957777036048065	0.0043658561425192486
fabH	slr1511	fabH	3-oxoacyl-[acyl-carrier-protein] synthase III	BG11_Lys	1.587038523984723	0.4103161688944881	0.3494466145833333	0.724672201815541
fabZ	sll1605	fabZ	(3R)-hydroxymyristol acyl carrier protein dehyd rase	BG11_Control	-1.9690460976239825	1.0220200089620277	0.46665797252651714	0.651756838066017
fabZ	sll1605	fabZ	(3R)-hydroxymyristol acyl carrier protein dehyd rase	BG11_Lys	-2.1149785585029988	0.9958855751377196	0.3494466145833333	0.9657397382735373
fbp	sll1636	fbp	ferripyochelin binding protein	BG11_Control	-0.15036198338355475	0.1462803185980629	0.8301480335837385	0.01215593282432912
fbp	sll1636	fbp	ferripyochelin binding protein	BG11_Lys	0.1341398696117531	0.14031137885863085	0.6756671701913397	0.022839617643484775
fbp2	slr0952	fbpII	fructose-1; 6-bisphosphatase	BG11_Control	0.3490752680003573	0.1895605307961449	0.39064774381368267	0.14249764868837175
fbp2	slr0952	fbpII	fructose-1; 6-bisphosphatase	BG11_Lys	0.1211545124496271	0.23609347308689482	0.8008461931963509	0.011685459885741338
fda	slr0943	fda	fructose-bisphosphate aldolase;  class I	BG11_Control	0.22281642679090335	0.0684400810053911	0.39064774381368267	0.09095693627546238
fda	slr0943	fda	fructose-bisphosphate aldolase;  class I	BG11_Lys	-0.045370946308016	0.20801479457549815	0.8781329755906027	0.0025607232309509077
fecB	slr1492	fecB	iron(III) dicitrate transport system substrate- binding protein	BG11_Control	0.1832322105594848	0.08724284030859909	0.39064774381368267	0.07479807812873326
fecB	slr1492	fecB	iron(III) dicitrate transport system substrate- binding protein	BG11_Lys	0.050846261752207605	0.1470830816135929	0.9768928151425212	5.162463939548043e-4
fecB2	slr1491	fecB	iron(III) dicitrate transport system substrate- binding protein	BG11_Control	-0.6608775077603112	0.35965097379028754	0.39064774381368267	0.26977990009529723
fecB2	slr1491	fecB	iron(III) dicitrate transport system substrate- binding protein	BG11_Lys	-0.5710306917117658	0.6176620246694935	0.9768928151425212	0.005797722886106127
fecB3	slr1319	fecB	iron(III) dicitrate transport system substrate- binding protein	BG11_Control	0.2413076797583763	0.15491600163151692	0.39064774381368267	0.09850533718126381
fecB3	slr1319	fecB	iron(III) dicitrate transport system substrate- binding protein	BG11_Lys	0.3704403347090791	0.27037967920763134	0.6756671701913397	0.06307383203046275
fecC	slr1316	fecC	ABC-type iron(III) dicitrate transport system p ermease protein	BG11_Control	-0.08586650650568126	0.3113626000699559	1	-0
fecC	slr1316	fecC	ABC-type iron(III) dicitrate transport system p ermease protein	BG11_Lys	0.12146013894506782	0.09136788733403267	0.546885613367749	0.031835127677585326
fecD	slr1317	fecD	ABC-type iron(III) dicitrate transport system p ermease protein	BG11_Control	0.22891648470836276	0.1613086442762842	0.5820741758241759	0.05380033409218217
fecD	slr1317	fecD	ABC-type iron(III) dicitrate transport system p ermease protein	BG11_Lys	0.21692057797692338	0.15306057321316674	0.546885613367749	0.05685564297694542
fecE	slr1318	fecE	iron(III) dicitrate transport system ATP-bindin g protein	BG11_Control	-0.31571748275054495	0.3088083634204364	0.7097614513910928	0.047006415688726
fecE	slr1318	fecE	iron(III) dicitrate transport system ATP-bindin g protein	BG11_Lys	0.2750979991112479	0.22960443071508968	0.546885613367749	0.07210414874888023
feoB	slr1392	feoB	ferrous iron transport protein B	BG11_Control	0.19697502441841971	0.13056911100445856	0.5820741758241759	0.046293398813229206
feoB	slr1392	feoB	ferrous iron transport protein B	BG11_Lys	-0.31375124116275316	0.2521738887774174	0.8008461931963509	0.030261584720034856
ffh	slr1531	ffh	signal recognition particle protein	BG11_Control	-0.8849358145155074	0.7303824271369664	0.8301480335837385	0.07154215495849871
ffh	slr1531	ffh	signal recognition particle protein	BG11_Lys	-1.0693818990988888	0.6221385766321852	0.4446239231278993	0.37643009986415804
fhuA	sll1406	fhuA	ferrichrome-iron receptor	BG11_Control	0.06611161686787875	0.20805896035226212	0.9741107326334599	7.531218299068896e-4
fhuA	sll1406	fhuA	ferrichrome-iron receptor	BG11_Lys	0.10759336399477973	0.16523768245457626	0.6756671701913397	0.01831961893007341
fhuA2	sll1409	fhuA	ferrichrome-iron receptor	BG11_Control	0.3717158420449607	0.40863047541351394	0.8301480335837385	0.030051165221139767
fhuA2	sll1409	fhuA	ferrichrome-iron receptor	BG11_Lys	0.27591819824244673	0.16746105552855975	0.4446239231278993	0.09712518512447552
fhuA3	slr1490	fhuA	ferrichrome-iron receptor	BG11_Control	-0.15747323317217876	0.11841012823547112	0.5820741758241759	0.03700962194152468
fhuA3	slr1490	fhuA	ferrichrome-iron receptor	BG11_Lys	-0.08495535081147729	0.1645026932031486	0.8781329755906027	0.004794855697733119
fmt	slr0070	fmt	methionyl-tRNA formyltransferase	BG11_Control	0.1401286783306116	0.20278168105066507	0.8957777036048065	0.006698116013874689
fmt	slr0070	fmt	methionyl-tRNA formyltransferase	BG11_Lys	-0.6036084116523492	0.34741831244015586	0.3494466145833333	0.27561916745928977
fmu/fmv	slr0679	fmu/fmv	sun protein	BG11_Control	0.18937785911060773	0.1965324472936982	0.8301480335837385	0.015310150092204697
fmu/fmv	slr0679	fmu/fmv	sun protein	BG11_Lys	0.07502836216787999	0.13486713208248585	0.6756671701913397	0.012774867824838956
folC	sll1612	folC	folylpolyglutamate synthase	BG11_Control	0.30369178443610634	0.21523923600032224	0.39064774381368267	0.12397144448536729
folC	sll1612	folC	folylpolyglutamate synthase	BG11_Lys	-0.6359860303005072	0.6345051507290697	1	-0
folD	sll0753	folD	FolD bifunctional protein	BG11_Control	-0.149036143150328	0.2550820937609408	0.9741107326334599	0.0016977708029127735
folD	sll0753	folD	FolD bifunctional protein	BG11_Lys	-1.1137033562700625	0.7298563097374243	0.6756671701913397	0.18962713247818175
folE	slr0426	folE	GTP cyclohydrolase I	BG11_Control	-0.0664262346846515	0.19404185364258694	1	-0
folE	slr0426	folE	GTP cyclohydrolase I	BG11_Lys	0.09313089903898973	0.2926995761316852	1	-0
folK	slr1093	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridi ne pyrophosphokinase	BG11_Control	0.2611437653136574	0.5266118299814324	0.8957777036048065	0.01248260710947439
folK	slr1093	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridi ne pyrophosphokinase	BG11_Lys	-0.3910763467951753	0.6806794976867597	0.9768928151425212	0.003970631209388016
folP	slr2026	folP	dihydropteroate synthase	BG11_Control	-0.31202571339252627	0.3252177572426431	1	-0
folP	slr2026	folP	dihydropteroate synthase	BG11_Lys	0.21057155354068982	0.21357272123558496	1	-0
fraH	slr0298	fraH	FraH protein homolog	BG11_Control	-0.9779035279158513	0.37922661889084547	0.39064774381368267	0.39919457534278735
fraH	slr0298	fraH	FraH protein homolog	BG11_Lys	-0.32458359526765646	0.18020002647437933	0.4446239231278993	0.11425575398632472
frdA	slr1233	frdA	succinate dehydrogenase flavoprotein subunit	BG11_Control	0.28542033802670763	0.28692935446017254	0.7097614513910928	0.04249554677306495
frdA	slr1233	frdA	succinate dehydrogenase flavoprotein subunit	BG11_Lys	0.4328691114242909	0.2283407973344923	0.3494466145833333	0.19765633116842807
frpC	sll1009	frpC	unknown protein	BG11_Control	-0.21771146015751824	0.16675397533237551	0.46665797252651714	0.07206277854755262
frpC	sll1009	frpC	unknown protein	BG11_Lys	0.29137222481909797	0.16885808092508023	0.3494466145833333	0.1330461412980679
frr	sll0145	frr;  rrf	ribosome releasing factor	BG11_Control	0.06549525273294612	0.29454538683450365	0.9741107326334599	7.461004120807741e-4
frr	sll0145	frr;  rrf	ribosome releasing factor	BG11_Lys	-0.7872753797246651	0.43524753334181177	0.3494466145833333	0.35948502461540194
ftrC	sll0554	ftrC	ferredoxin-thioredoxin reductase;  catalytic cha in	BG11_Control	-0.9012731998665343	0.15492320038076235	0.39064774381368267	0.36791295052932427
ftrC	sll0554	ftrC	ferredoxin-thioredoxin reductase;  catalytic cha in	BG11_Lys	-1.091199805396615	0.45218618091277984	0.3494466145833333	0.4982627413555255
ftrV	ssr0330	ftrV	ferredoxin-thioredoxin reductase;  variable chai n	BG11_Control	-0.505040319917807	0.2769249665735662	0.46665797252651714	0.16716900757309644
ftrV	ssr0330	ftrV	ferredoxin-thioredoxin reductase;  variable chai n	BG11_Lys	-0.8896275924892008	0.4906183708874856	0.3494466145833333	0.40622100629689184
ftsH	slr1604	ftsH3	cell division protein FtsH	BG11_Control	-0.3957903774742723	0.5153305023461244	0.9741107326334599	0.0045087140122235915
ftsH	slr1604	ftsH3	cell division protein FtsH	BG11_Lys	-1.2462177115792203	0.5526506474562416	0.3494466145833333	0.5690468878626489
ftsH2	slr1390	ftsH1	cell division protein FtsH	BG11_Control	-0.8530001999479233	1.2403102156519619	0.9741107326334599	0.009717098173223592
ftsH2	slr1390	ftsH1	cell division protein FtsH	BG11_Lys	-1.5290473632838302	0.7800159216716617	0.3494466145833333	0.6981923265788393
ftsH3	sll1463	ftsH4	cell division protein FtsH	BG11_Control	-0.3144356114694546	0.25472562350698164	0.7097614513910928	0.04681556096071595
ftsH3	sll1463	ftsH4	cell division protein FtsH	BG11_Lys	-0.06270003312151123	0.11355328450468682	0.8781329755906027	0.003538771933599242
ftsH4	slr0228	ftsH2	cell division protein FtsH	BG11_Control	-0.9441369355063874	0.5973928712455587	0.46665797252651714	0.3125105626168492
ftsH4	slr0228	ftsH2	cell division protein FtsH	BG11_Lys	-1.6573838709153563	0.7734304556130177	0.3494466145833333	0.7567932352229134
ftsI	sll1833	ftsI	penicillin-binding protein	BG11_Control	-0.3669847488597364	0.5865480534394433	0.9741107326334599	0.004180569750116792
ftsI	sll1833	ftsI	penicillin-binding protein	BG11_Lys	-1.4309306069762098	0.7188303422808345	0.3494466145833333	0.6533903354778806
ftsY	slr2102	ftsY	cell division protein FtsY	BG11_Control	-1.0200430611262663	0.5222775026809231	0.46665797252651714	0.3376355896456992
ftsY	slr2102	ftsY	cell division protein FtsY	BG11_Lys	-1.727513593265044	1.1082066404866482	0.4446239231278993	0.6080971774231584
ftsZ	sll1633	ftsZ	cell division protein FtsZ	BG11_Control	-2.2683579724120775	1.4340904532224392	0.8301480335837385	0.1833841674184009
ftsZ	sll1633	ftsZ	cell division protein FtsZ	BG11_Lys	-0.28801547639782676	0.3593198397107674	1	-0
fumC	slr0018	fumC	fumarase	BG11_Control	0.5615506100925381	0.42907663010678465	0.39064774381368267	0.229233202386671
fumC	slr0018	fumC	fumarase	BG11_Lys	0.34448949724566114	0.37999049603279383	0.3494466145833333	0.1573005057524017
fur	sll1937	fur	ferric uptake regulation protein	BG11_Control	0.30928164337779196	0.4807478157423285	0.8301480335837385	0.02500370636311882
fur	sll1937	fur	ferric uptake regulation protein	BG11_Lys	0.23643730650705624	0.18239765351616435	0.3494466145833333	0.1079618049016268
fur2	sll0567	fur	ferric uptake regulation protein	BG11_Control	0.40470187509209676	0.23415143982376913	0.39064774381368267	0.1652052462804093
fur2	sll0567	fur	ferric uptake regulation protein	BG11_Lys	-0.38409596740738083	0.6103853328072996	0.8008461931963509	0.037046395785547775
fus	slr1105	fus	GTP-binding protein TypA/BipA homolog	BG11_Control	0.21541135156171623	0.16249085657057458	0.46665797252651714	0.07130143958884701
fus	slr1105	fus	GTP-binding protein TypA/BipA homolog	BG11_Lys	-0.5571432096626512	0.32124769671820325	0.3494466145833333	0.2544022658373084
fus2	sll1098	fusB	elongation factor EF-G	BG11_Control	-1.6832202348995182	1.299687004496764	0.7097614513910928	0.2506106072050431
fus2	sll1098	fusB	elongation factor EF-G	BG11_Lys	-2.0582034342444318	0.8849849131048699	0.3494466145833333	0.9398151285788058
fus3	sll0830	fus	elongation factor EF-G	BG11_Control	0.21470489895615189	0.19413771897349502	0.7097614513910928	0.031966895348374144
fus3	sll0830	fus	elongation factor EF-G	BG11_Lys	0.34783901865975736	0.3899584067057797	0.9768928151425212	0.003531638961680032
fus4	slr1463	fusA	elongation factor EF-G	BG11_Control	-1.2013811059934592	0.5032529415270366	0.39064774381368267	0.490421403278929
fus4	slr1463	fusA	elongation factor EF-G	BG11_Lys	-1.8749029702952869	0.9948527424291158	0.3494466145833333	0.8561166242285008
gabD	slr0370	gabD	succinate-semialdehyde dehydrogenase (NADP+)	BG11_Control	-0.16582045623633096	0.2643843927443658	0.8957777036048065	0.007926176615496862
gabD	slr0370	gabD	succinate-semialdehyde dehydrogenase (NADP+)	BG11_Lys	0.36974405775185315	0.37319556895462164	0.9768928151425212	0.0037540426753658765
gad	sll1641	gad	glutamate decarboxylase	BG11_Control	-0.11759947748132174	0.17703821953596124	0.8957777036048065	0.005621225809912333
gad	sll1641	gad	glutamate decarboxylase	BG11_Lys	0.031419619580789857	0.14895105532680664	0.9768928151425212	3.190060537205625e-4
galE	slr1067	galE	UDP-glucose 4-epimerase	BG11_Control	-0.21040591537190653	0.13394248242762022	0.46665797252651714	0.06964463365213067
galE	slr1067	galE	UDP-glucose 4-epimerase	BG11_Lys	-0.13970724663352638	0.30458581779649485	0.8781329755906027	0.007885037035770457
galE2	slr1078	galE	similar to UDP-glucose 4-epimerase	BG11_Control	-0.375573999544544	0.09542020245262471	0.39064774381368267	0.15331481989589232
galE2	slr1078	galE	similar to UDP-glucose 4-epimerase	BG11_Lys	-0.20902567967908517	0.14398183739953305	0.4446239231278993	0.0735785387260379
galE3	sll0244	galE	UDP-glucose 4-epimerase	BG11_Control	0.6689264577120049	0.4412600643063216	0.46665797252651714	0.22141553389895988
galE3	sll0244	galE	UDP-glucose 4-epimerase	BG11_Lys	-0.3438431348127402	0.22890030860855462	0.546885613367749	0.09012248950888647
gap1	slr0884	gap1	glyceraldehyde 3-phosphate dehydrogenase 1 (NAD +)	BG11_Control	0.11510067796007314	0.2994589756796004	1	-0
gap1	slr0884	gap1	glyceraldehyde 3-phosphate dehydrogenase 1 (NAD +)	BG11_Lys	-0.04294800606403139	0.06603902135227273	0.6756671701913397	0.007312635981320473
gap2	sll1342	gap2	NAD(P)-dependent glyceraldehyde-3-phosphate deh ydrogenase	BG11_Control	-0.8720278618636667	1.3558324603371978	0.9741107326334599	0.009933855049544927
gap2	sll1342	gap2	NAD(P)-dependent glyceraldehyde-3-phosphate deh ydrogenase	BG11_Lys	-0.4147581297957727	0.5636901038267078	1	-0
gcp	slr0807	gcp	probable o-sialoglycoprotein endopeptidase	BG11_Control	-0.43052155588665414	0.2809997294551586	0.5820741758241759	0.1011818942183062
gcp	slr0807	gcp	probable o-sialoglycoprotein endopeptidase	BG11_Lys	-0.46551608104208436	0.2763247582801357	0.4446239231278993	0.16386499998055315
gcpE	slr2136	gcpE	GcpE protein homolog	BG11_Control	-1.8283741618405251	0.6921982337174347	0.39064774381368267	0.7463691726925227
gcpE	slr2136	gcpE	GcpE protein homolog	BG11_Lys	-1.7967080131650721	0.5757027637100738	0.3494466145833333	0.8204113083851595
gcvH	slr0879	gcvH	glycine decarboxylase complex H-protein	BG11_Control	0.797507504692601	0.4151465784587272	0.39064774381368267	0.3255542705188439
gcvH	slr0879	gcvH	glycine decarboxylase complex H-protein	BG11_Lys	-0.4215505550585882	0.2571362706329149	0.4446239231278993	0.14838881944066046
gcvP	slr0293	gcvP	glycine dehydrogenase	BG11_Control	-1.34845527768544	0.8752099141004177	0.46665797252651714	0.44634046359717433
gcvP	slr0293	gcvP	glycine dehydrogenase	BG11_Lys	-1.4859484221419248	0.5607958717820817	0.3494466145833333	0.6785125241662271
gcvT	sll0171	gcvT	probable aminomethyltransferase	BG11_Control	1.5707813515336926	0.885645986112677	0.39064774381368267	0.6412160061619283
gcvT	sll0171	gcvT	probable aminomethyltransferase	BG11_Lys	-0.5943686719321909	0.3590591654319109	0.6756671701913397	0.1012014790642651
gdh	sll1709	gdh	3-ketoacyl-acyl carrier protein reductase	BG11_Control	-0.37887356974051023	1.0979372139505426	0.9741107326334599	0.004316003293590056
gdh	sll1709	gdh	3-ketoacyl-acyl carrier protein reductase	BG11_Lys	1.0810846467794588	1.1162799110618724	0.9768928151425212	0.01097634381028154
gdhA	slr0710	gdhA	glutamate dehydrogenase (NADP+)	BG11_Control	-0.1459441791708331	0.2611776327167928	1	-0
gdhA	slr0710	gdhA	glutamate dehydrogenase (NADP+)	BG11_Lys	0.1410220062644943	0.1250245978300367	0.6756671701913397	0.024011419660094527
gdhB	slr1608	gdhB	putative glucose dehydrogenase-B;  periplasmic p rotein	BG11_Control	0.12774594674260362	0.12206339302208075	0.8301480335837385	0.010327551633994035
gdhB	slr1608	gdhB	putative glucose dehydrogenase-B;  periplasmic p rotein	BG11_Lys	0.05074454040928194	0.1564602140016416	0.9768928151425212	5.152136085608744e-4
gerCb	sll1653	menG	2-phytyl-1; 4-benzoquinone methyltransferase	BG11_Control	-0.5762776941474449	0.5123793674951675	0.8957777036048065	0.027545930623143228
gerCb	sll1653	menG	2-phytyl-1; 4-benzoquinone methyltransferase	BG11_Lys	-0.34924899608536675	0.5017969157445104	1	-0
ggt	slr1269	ggt	gamma-glutamyltranspeptidase	BG11_Control	-0.10062519051506175	0.25744716007770413	0.8957777036048065	0.004809859109624451
ggt	slr1269	ggt	gamma-glutamyltranspeptidase	BG11_Lys	0.1611472746980586	0.331705756831578	0.9768928151425212	0.001636141902898202
ggtA	slr0747	ggtA	glucosylglycerol transport system ATP-binding p rotein	BG11_Control	0.010450870196856239	0.28108075497048773	1	-0
ggtA	slr0747	ggtA	glucosylglycerol transport system ATP-binding p rotein	BG11_Lys	0.019709973730078753	0.25328097726483567	1	-0
gidA	sll0204	gidA	glucose inhibited division protein	BG11_Control	0.0528875186430015	0.10723983454931148	0.9741107326334599	6.02477245402303e-4
gidA	sll0204	gidA	glucose inhibited division protein	BG11_Lys	-0.2485956216610616	0.4457434492068219	1	-0
gidA2	sll0202	gidA	glucose inhibited division protein	BG11_Control	0.7489291058700628	0.4018802470235533	0.39064774381368267	0.30572385500727983
